6104
10
8528699
100
0 1 1 1514 512  10 (D 0,1,1) (S 10,21,21) (S 26,21,27) (S 50,27,26) (S 12,25,25) (S 25,25,19) (S 43,19,20) (S 11,22,22) (S 51,28,34) (D 0,1,1)
0 1 2 1522 302  6 (D 0,1,1) (S 44,21,20) (S 8,14,14) (S 41,14,13) (S 40,13,19) (D 0,1,1)
0 1 3 1533 761  11 (D 0,1,1) (S 42,16,17) (S 23,17,18) (S 9,18,18) (S 24,18,24) (S 49,24,30) (S 27,29,23) (S 48,23,22) (S 36,10,9) (S 35,6,5) (D 0,1,1)
0 1 4 1508 514  7 (D 0,1,1) (S 21,16,10) (S 20,10,4) (S 3,4,4) (S 18,4,3) (S 53,32,26) (D 0,1,1)
0 1 5 1535 599  8 (D 0,1,1) (S 47,22,28) (S 55,34,33) (S 29,33,32) (S 14,32,32) (S 28,32,31) (S 56,35,29) (D 0,1,1)
0 1 6 1518 828  9 (D 0,1,1) (S 46,22,23) (S 45,22,16) (S 37,10,11) (S 6,11,11) (S 38,11,5) (S 22,11,12) (S 32,41,40) (D 0,1,1)
0 1 7 1395 586  8 (D 0,1,1) (S 54,33,39) (S 61,39,33) (S 31,39,40) (S 15,40,40) (S 62,39,38) (S 59,38,37) (D 0,1,1)
0 1 8 1396 386  7 (D 0,1,1) (S 17,2,1) (S 1,1,1) (S 33,1,7) (S 4,7,7) (S 19,9,3) (D 0,1,1)
0 1 9 1507 827  8 (D 0,1,1) (S 34,5,6) (S 7,12,12) (S 39,12,18) (S 58,36,30) (S 30,36,35) (S 63,41,42) (D 0,1,1)
0 1 10 1389 789  6 (D 0,1,1) (S 60,38,39) (S 13,31,31) (S 52,31,25) (S 57,35,41) (D 0,1,1)
